AOIName,FixationDuration,Stimulus,Participant
Other Ontology,333,S2,All participants
Other Ontology,335,S2,All participants
Leaking Nodes,1218,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,34,S2,All participants
Other Ontology,170,S2,All participants
Other Ontology,33,S2,All participants
Other Ontology,33,S2,All participants
Other Ontology,166,S2,All participants
Other Ontology,150,S2,All participants
Other Ontology,550,S2,All participants
Leaking Ontology,67,S2,All participants
Leaking Nodes,233,S2,All participants
Other Ontology,66,S2,All participants
Other Ontology,67,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,117,S2,All participants
Other Ontology,617,S2,All participants
Leaking Nodes,250,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,117,S2,All participants
Other Ontology,1000,S2,All participants
Other Ontology,33,S2,All participants
Other Ontology,33,S2,All participants
Other Ontology,233,S2,All participants
Leaking Nodes,633,S2,All participants
Other Ontology,400,S2,All participants
Other Ontology,533,S2,All participants
Leaking Nodes,417,S2,All participants
Other Ontology,234,S2,All participants
Leaking Nodes,584,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,651,S2,All participants
Other Ontology,200,S2,All participants
Leaking Nodes,333,S2,All participants
Other Ontology,200,S2,All participants
Other Ontology,383,S2,All participants
Leaking Nodes,250,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,183,S2,All participants
Other Ontology,516,S2,All participants
Other Ontology,50,S2,All participants
Other Ontology,983,S2,All participants
Leaking Nodes,217,S2,All participants
Other Ontology,384,S2,All participants
Leaking Nodes,2018,S2,All participants
Other Ontology,334,S2,All participants
Other Ontology,183,S2,All participants
Leaking Nodes,217,S2,All participants
Other Ontology,117,S2,All participants
Leaking Nodes,367,S2,All participants
Other Ontology,200,S2,All participants
Leaking Nodes,167,S2,All participants
Leaking Ontology,217,S2,All participants
Leaking Nodes,84,S2,All participants
Other Ontology,233,S2,All participants
Leaking Ontology,150,S2,All participants
Leaking Nodes,150,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,33,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,333,S2,All participants
Other Ontology,584,S2,All participants
Other Ontology,167,S2,All participants
Other Ontology,200,S2,All participants
Other Ontology,917,S2,All participants
Leaking Nodes,550,S2,All participants
Other Ontology,250,S2,All participants
Leaking Nodes,217,S2,All participants
Other Ontology,617,S2,All participants
Other Ontology,117,S2,All participants
Other Ontology,267,S2,All participants
Other Ontology,33,S2,All participants
Other Ontology,50,S2,All participants
Other Ontology,66,S2,All participants
Leaking Nodes,300,S2,All participants
Leaking Ontology,150,S2,All participants
Other Ontology,133,S2,All participants
Other Ontology,150,S2,All participants
Other Ontology,584,S2,All participants
Leaking Nodes,183,S2,All participants
Other Ontology,117,S2,All participants
Leaking Ontology,50,S2,All participants
Other Ontology,50,S2,All participants
Leaking Nodes,384,S2,All participants
Other Ontology,600,S2,All participants
Other Ontology,300,S2,All participants
Leaking Ontology,117,S2,All participants
Other Ontology,300,S2,All participants
Other Ontology,67,S2,All participants
Leaking Nodes,519,S2,All participants
Leaking Ontology,33,S2,All participants
Leaking Nodes,183,S2,All participants
Other Ontology,1116,S2,All participants
Other Ontology,566,S2,All participants
Other Ontology,133,S2,All participants
Other Ontology,117,S2,All participants
Other Ontology,333,S2,All participants
Other Ontology,683,S2,All participants
Other Ontology,2184,S2,All participants
Leaking Ontology,83,S2,All participants
Other Ontology,1049,S2,All participants
Leaking Nodes,166,S2,All participants
Other Ontology,367,S2,All participants
Leaking Nodes,33,S2,All participants
Other Ontology,117,S2,All participants
Leaking Nodes,183,S2,All participants
Other Ontology,400,S2,All participants
Other Ontology,883,S2,All participants
Leaking Nodes,769,S2,All participants
Other Ontology,650,S2,All participants
Leaking Nodes,400,S2,All participants
Other Ontology,133,S2,All participants
Leaking Nodes,67,S2,All participants
Other Ontology,1150,S2,All participants
Other Ontology,333,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,33,S2,All participants
Other Ontology,300,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,133,S2,All participants
Other Ontology,83,S2,All participants
Leaking Nodes,533,S2,All participants
Other Ontology,50,S2,All participants
Other Ontology,67,S2,All participants
Other Ontology,117,S2,All participants
Other Ontology,33,S2,All participants
Leaking Nodes,316,S2,All participants
Other Ontology,366,S2,All participants
Leaking Nodes,267,S2,All participants
Other Ontology,499,S2,All participants
Leaking Nodes,33,S2,All participants
Leaking Ontology,100,S2,All participants
Leaking Nodes,383,S2,All participants
Other Ontology,416,S2,All participants
Other Ontology,249,S2,All participants
Leaking Nodes,467,S2,All participants
Other Ontology,217,S2,All participants
Other Ontology,400,S2,All participants
Other Ontology,83,S2,All participants
Leaking Ontology,66,S2,All participants
Leaking Nodes,33,S2,All participants
Other Ontology,717,S2,All participants
Other Ontology,50,S2,All participants
Other Ontology,1201,S2,All participants
Other Ontology,150,S2,All participants
Other Ontology,150,S2,All participants
Leaking Ontology,67,S2,All participants
Other Ontology,150,S2,All participants
Leaking Ontology,617,S2,All participants
Other Ontology,233,S2,All participants
Leaking Ontology,116,S2,All participants
Other Ontology,283,S2,All participants
Leaking Ontology,117,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,332,S2,All participants
Leaking Ontology,583,S2,All participants
Other Ontology,267,S2,All participants
Other Ontology,250,S2,All participants
Leaking Ontology,200,S2,All participants
Other Ontology,150,S2,All participants
Leaking Ontology,183,S2,All participants
Other Ontology,683,S2,All participants
Leaking Ontology,67,S2,All participants
Leaking Ontology,50,S2,All participants
Other Ontology,384,S2,All participants
Leaking Ontology,200,S2,All participants
Other Ontology,167,S2,All participants
Leaking Ontology,183,S2,All participants
Leaking Ontology,100,S2,All participants
Leaking Ontology,634,S2,All participants
Other Ontology,117,S2,All participants
Leaking Nodes,4950,S2,All participants
Other Ontology,200,S2,All participants
Leaking Nodes,117,S2,All participants
Leaking Ontology,67,S2,All participants
Leaking Nodes,650,S2,All participants
Leaking Ontology,100,S2,All participants
Leaking Ontology,150,S2,All participants
Leaking Nodes,100,S2,All participants
Leaking Ontology,250,S2,All participants
Leaking Nodes,167,S2,All participants
Other Ontology,567,S2,All participants
Leaking Nodes,217,S2,All participants
Leaking Ontology,200,S2,All participants
Leaking Nodes,350,S2,All participants
Other Ontology,416,S2,All participants
Leaking Nodes,367,S2,All participants
Leaking Ontology,150,S2,All participants
Other Ontology,183,S2,All participants
Leaking Nodes,300,S2,All participants
Other Ontology,150,S2,All participants
Leaking Ontology,267,S2,All participants
Other Ontology,167,S2,All participants
Leaking Ontology,367,S2,All participants
Other Ontology,166,S2,All participants
Other Ontology,133,S2,All participants
Other Ontology,1033,S2,All participants
Other Ontology,183,S2,All participants
Other Ontology,167,S2,All participants
Other Ontology,300,S2,All participants
Leaking Nodes,617,S2,All participants
Other Ontology,200,S2,All participants
Leaking Nodes,333,S2,All participants
Leaking Ontology,133,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,167,S2,All participants
Leaking Nodes,600,S2,All participants
Other Ontology,366,S2,All participants
Leaking Nodes,250,S2,All participants
Other Ontology,1002,S2,All participants
Leaking Ontology,35,S2,All participants
Other Ontology,283,S2,All participants
Other Ontology,100,S2,All participants
Other Ontology,67,S2,All participants
Other Ontology,167,S2,All participants
Leaking Nodes,466,S2,All participants
Other Ontology,150,S2,All participants
Other Ontology,116,S3,All participants
Other Ontology,299,S3,All participants
Other Ontology,267,S3,All participants
Other Ontology,184,S3,All participants
Other Ontology,100,S3,All participants
Other Ontology,116,S3,All participants
Other Ontology,100,S3,All participants
Other Ontology,100,S3,All participants
Other Ontology,83,S3,All participants
Other Ontology,152,S3,All participants
Other Ontology,183,S3,All participants
Other Ontology,301,S3,All participants
Leaking Ontology,118,S3,All participants
Other Ontology,150,S3,All participants
Leaking Ontology,183,S3,All participants
Other Ontology,117,S3,All participants
Leaking Ontology,117,S3,All participants
Other Ontology,117,S3,All participants
Leaking Ontology,216,S3,All participants
Leaking Nodes,253,S3,All participants
Leaking Ontology,166,S3,All participants
Leaking Nodes,334,S3,All participants
Other Ontology,66,S3,All participants
Leaking Nodes,250,S3,All participants
Leaking Ontology,401,S3,All participants
Leaking Ontology,138,S3,All participants
Leaking Nodes,893,S3,All participants
Leaking Ontology,33,S3,All participants
Leaking Nodes,765,S3,All participants
Leaking Ontology,33,S3,All participants
Leaking Nodes,236,S3,All participants
Other Ontology,68,S3,All participants
Leaking Ontology,33,S3,All participants
Leaking Ontology,33,S3,All participants
Leaking Nodes,594,S3,All participants
Leaking Ontology,217,S3,All participants
Leaking Ontology,33,S3,All participants
Other Ontology,133,S3,All participants
Leaking Nodes,150,S3,All participants
Other Ontology,167,S3,All participants
Leaking Nodes,83,S3,All participants
Other Ontology,433,S3,All participants
Leaking Ontology,33,S3,All participants
Leaking Nodes,83,S3,All participants
Other Ontology,117,S3,All participants
Leaking Nodes,103,S3,All participants
Other Ontology,117,S3,All participants
Other Ontology,350,S3,All participants
Leaking Ontology,50,S3,All participants
Leaking Ontology,66,S3,All participants
Leaking Nodes,169,S3,All participants
Leaking Ontology,171,S3,All participants
Other Ontology,50,S3,All participants
Leaking Nodes,238,S3,All participants
Other Ontology,33,S3,All participants
Other Ontology,167,S3,All participants
Leaking Ontology,383,S3,All participants
Leaking Ontology,167,S3,All participants
Other Ontology,133,S3,All participants
Other Ontology,317,S3,All participants
Other Ontology,283,S3,All participants
Other Ontology,283,S3,All participants
Other Ontology,1133,S3,All participants
Other Ontology,266,S3,All participants
Other Ontology,250,S3,All participants
Other Ontology,233,S3,All participants
Other Ontology,317,S3,All participants
Other Ontology,450,S3,All participants
Other Ontology,133,S3,All participants
Other Ontology,317,S3,All participants
Other Ontology,217,S3,All participants
Other Ontology,583,S3,All participants
Other Ontology,1283,S3,All participants
Other Ontology,934,S3,All participants
Other Ontology,133,S3,All participants
Leaking Ontology,267,S3,All participants
Other Ontology,233,S3,All participants
Other Ontology,430,S3,All participants
Other Ontology,541,S3,All participants
Other Ontology,216,S3,All participants
Other Ontology,217,S3,All participants
Other Ontology,899,S3,All participants
Other Ontology,284,S3,All participants
Other Ontology,467,S3,All participants
Other Ontology,317,S3,All participants
Other Ontology,84,S3,All participants
Other Ontology,339,S3,All participants
Other Ontology,170,S3,All participants
Other Ontology,320,S3,All participants
Other Ontology,150,S3,All participants
Other Ontology,167,S3,All participants
Other Ontology,433,S3,All participants
Other Ontology,183,S3,All participants
Other Ontology,83,S3,All participants
Other Ontology,217,S3,All participants
Other Ontology,383,S3,All participants
Other Ontology,250,S3,All participants
Leaking Ontology,883,S3,All participants
Other Ontology,117,S3,All participants
Leaking Ontology,300,S3,All participants
Other Ontology,250,S3,All participants
Leaking Ontology,233,S3,All participants
Other Ontology,133,S3,All participants
Leaking Ontology,618,S3,All participants
Leaking Nodes,383,S3,All participants
